"billid","billname","firstname","lastname","state","primaryorco"
511,"BILLS-115hr1000ih","nan","Hanabusa","nan","Co"
511,"BILLS-115hr1000ih","nan","Bonamici","nan","Co"
511,"BILLS-115hr1000ih","nan","Smith","Washington","Co"
511,"BILLS-115hr1000ih","Gene","Green","Texas","Co"
511,"BILLS-115hr1000ih","nan","Raskin","nan","Co"
511,"BILLS-115hr1000ih","nan","Rush","nan","Co"
511,"BILLS-115hr1000ih","nan","Jayapal","nan","Co"
511,"BILLS-115hr1000ih","nan","Lowey","nan","Co"
511,"BILLS-115hr1000ih","nan","Evans","nan","Co"
511,"BILLS-115hr1000ih","nan","Kihuen","nan","Co"
511,"BILLS-115hr1000ih","nan","McGovern","nan","Co"
511,"BILLS-115hr1000ih","nan","Soto","nan","Co"
511,"BILLS-115hr1000ih","nan","Moore","nan","Co"
511,"BILLS-115hr1000ih","nan","Shea-Porter","nan","Co"
511,"BILLS-115hr1000ih","nan","Velázquez","nan","Co"
511,"BILLS-115hr1000ih","Jackson","Lee","nan","Co"
511,"BILLS-115hr1000ih","Sean P","Maloney","New York","Co"
511,"BILLS-115hr1000ih","Danny K","Davis","Illinois","Co"
511,"BILLS-115hr1000ih","nan","Pocan","nan","Co"
511,"BILLS-115hr1000ih","nan","Foster","nan","Co"
511,"BILLS-115hr1000ih","nan","Hastings","nan","Co"
511,"BILLS-115hr1000ih","nan","Cummings","nan","Co"
511,"BILLS-115hr1000ih","nan","Nolan","nan","Co"
511,"BILLS-115hr1000ih","nan","Meng","nan","Co"
511,"BILLS-115hr1000ih","nan","Pingree","nan","Co"
511,"BILLS-115hr1000ih","nan","Lewis","Georgia","Co"
511,"BILLS-115hr1000ih","nan","Khanna","nan","Co"
511,"BILLS-115hr1000ih","nan","Walz","nan","Co"
511,"BILLS-115hr1000ih","nan","Polis","nan","Co"
511,"BILLS-115hr1000ih","nan","Vargas","nan","Co"
511,"BILLS-115hr1000ih","nan","Lee","nan","Co"
511,"BILLS-115hr1000ih","nan","Cárdenas","nan","Co"
511,"BILLS-115hr1000ih","nan","Johnson","Georgia","Co"
511,"BILLS-115hr1000ih","nan","Gallego","nan","Co"
511,"BILLS-115hr1000ih","nan","Veasey","nan","Co"
511,"BILLS-115hr1000ih","nan","Crowley","nan","Co"
511,"BILLS-115hr1000ih","nan","Grijalva","nan","Co"
511,"BILLS-115hr1000ih","nan","Keating","nan","Co"
511,"BILLS-115hr1000ih","nan","Meeks","nan","Co"
511,"BILLS-115hr1000ih","nan","Swalwell","California","Co"
511,"BILLS-115hr1000ih","nan","DeFazio","nan","Co"
511,"BILLS-115hr1000ih","nan","Butterfield","nan","Co"
511,"BILLS-115hr1000ih","nan","Lynch","nan","Co"
511,"BILLS-115hr1000ih","nan","Serrano","nan","Co"
511,"BILLS-115hr1000ih","nan","Gutiérrez","nan","Co"
511,"BILLS-115hr1000ih","nan","Slaughter","nan","Co"
511,"BILLS-115hr1000ih","nan","Bera","nan","Co"
511,"BILLS-115hr1000ih","nan","Gabbard","nan","Co"
511,"BILLS-115hr1000ih","nan","Matsui","nan","Co"
511,"BILLS-115hr1000ih","nan","Nadler","nan","Co"
511,"BILLS-115hr1000ih","Wasserman","Schultz","nan","Co"
511,"BILLS-115hr1000ih","nan","Doggett","nan","Co"
511,"BILLS-115hr1000ih","nan","Moulton","nan","Co"
511,"BILLS-115hr1000ih","nan","Rice","New York","Co"
511,"BILLS-115hr1000ih","nan","Napolitano","nan","Co"
511,"BILLS-115hr1000ih","nan","Ryan","Ohio","Co"
511,"BILLS-115hr1000ih","nan","Lowenthal","nan","Co"
511,"BILLS-115hr1000ih","nan","Norton","nan","Co"
511,"BILLS-115hr1000ih","Michelle L","Grisham","New Mexico","Co"
511,"BILLS-115hr1000ih","nan","Schakowsky","nan","Co"
511,"BILLS-115hr1000ih","nan","Sarbanes","nan","Co"
511,"BILLS-115hr1000ih","David","Scott","Georgia","Co"
511,"BILLS-115hr1000ih","nan","Ellison","nan","Co"
511,"BILLS-115hr1000ih","nan","Aguilar","nan","Co"
511,"BILLS-115hr1000ih","nan","Kildee","nan","Co"
511,"BILLS-115hr1000ih","nan","Garamendi","nan","Co"
511,"BILLS-115hr1000ih","nan","Larsen","Washington","Co"
511,"BILLS-115hr1000ih","nan","Kelly","Illinois","Co"
511,"BILLS-115hr1000ih","nan","Carson","Indiana","Co"
511,"BILLS-115hr1000ih","nan","Speier","nan","Co"
511,"BILLS-115hr1000ih","nan","Cicilline","nan","Co"
511,"BILLS-115hr1000ih","nan","Blumenauer","nan","Co"
511,"BILLS-115hr1000ih","nan","Beyer","nan","Co"
511,"BILLS-115hr1000ih","nan","Engel","nan","Co"
511,"BILLS-115hr1000ih","nan","Clark","Massachusetts","Co"
511,"BILLS-115hr1000ih","nan","Clarke","New York","Co"
511,"BILLS-115hr1000ih","nan","Capuano","nan","Co"
511,"BILLS-115hr1000ih","nan","Pascrell","nan","Co"
511,"BILLS-115hr1000ih","nan","McCollum","nan","Co"
511,"BILLS-115hr1000ih","Brendan F","Boyle","Pennsylvania","Co"
511,"BILLS-115hr1000ih","nan","Connolly","nan","Co"
511,"BILLS-115hr1000ih","nan","Langevin","nan","Co"
511,"BILLS-115hr1000ih","nan","Delaney","nan","Co"
511,"BILLS-115hr1000ih","Watson","Coleman","nan","Co"
511,"BILLS-115hr1000ih","nan","Norcross","nan","Co"
511,"BILLS-115hr1000ih","nan","Cohen","nan","Co"
511,"BILLS-115hr1000ih","nan","Price","North Carolina","Co"
511,"BILLS-115hr1000ih","nan","Dingell","nan","Co"
511,"BILLS-115hr1000ih","nan","Tonko","nan","Co"
511,"BILLS-115hr1000ih","nan","Scott","Virginia","Co"
511,"BILLS-115hr1000ih","nan","Kaptur","nan","Co"
511,"BILLS-115hr1000ih","nan","Takano","nan","Co"
511,"BILLS-115hr1000ih","nan","Courtney","nan","Co"
511,"BILLS-115hr1000ih","Judy","Chu","California","Co"
511,"BILLS-115hr1000ih","nan","Lawrence","nan","Co"
511,"BILLS-115hr1000ih","nan","Torres","nan","Co"
511,"BILLS-115hr1000ih","nan","Lofgren","nan","Co"
511,"BILLS-115hr1000ih","nan","Payne","nan","Co"
511,"BILLS-115hr1000ih","nan","Castor","Florida","Co"
511,"BILLS-115hr1000ih","nan","Jeffries","nan","Co"
511,"BILLS-115hr1000ih","nan","Perlmutter","nan","Co"
511,"BILLS-115hr1000ih","nan","Larson","Connecticut","Co"
511,"BILLS-115hr1000ih","Carolyn B","Maloney","New York","Co"
511,"BILLS-115hr1000ih","nan","Roybal-Allard","nan","Co"
511,"BILLS-115hr1000ih","nan","Thompson","California","Co"
511,"BILLS-115hr1000ih","nan","Fudge","nan","Co"
511,"BILLS-115hr1000ih","nan","Krishnamoorthi","nan","Co"
511,"BILLS-115hr1000ih","nan","Adams","nan","Co"
511,"BILLS-115hr1000ih","nan","Huffman","nan","Co"
511,"BILLS-115hr1000ih","nan","Wilson","Florida","Co"
511,"BILLS-115hr1000ih","nan","Higgins","New York","Co"
511,"BILLS-115hr1000ih","Blunt","Rochester","nan","Co"
512,"BILLS-115s2199pcs","nan","Conyers","nan","Primary"
512,"BILLS-115s2199pcs","nan","Nadler","nan","Co"
512,"BILLS-115s2199pcs","nan","Kaptur","nan","Co"
512,"BILLS-115s2199pcs","nan","Wilson","Florida","Co"
512,"BILLS-115s2199pcs","nan","Slaughter","nan","Co"
512,"BILLS-115s2199pcs","nan","Ellison","nan","Co"
512,"BILLS-115s2199pcs","nan","Schakowsky","nan","Co"
512,"BILLS-115s2199pcs","nan","Moore","nan","Co"
512,"BILLS-115s2199pcs","nan","Capuano","nan","Co"
512,"BILLS-115s2199pcs","nan","Grijalva","nan","Co"
512,"BILLS-115s2199pcs","nan","Pocan","nan","Co"
512,"BILLS-115s2199pcs","nan","McGovern","nan","Co"
512,"BILLS-115s2199pcs","nan","Norton","nan","Co"
512,"BILLS-115s2199pcs","nan","Veasey","nan","Co"
512,"BILLS-115s2199pcs","nan","Serrano","nan","Co"
512,"BILLS-115s2199pcs","nan","Clarke","New York","Co"
512,"BILLS-115s2199pcs","nan","Lawrence","nan","Co"
512,"BILLS-115s2199pcs","nan","Lewis","Georgia","Co"
512,"BILLS-115s2199pcs","nan","Cummings","nan","Co"
512,"BILLS-115s2199pcs","Danny K","Davis","Illinois","Co"
512,"BILLS-115s2199pcs","Eddie B","Johnson","Texas","Co"
512,"BILLS-115s2199pcs","nan","Garamendi","nan","Co"
512,"BILLS-115s2199pcs","nan","Ryan","Ohio","Co"
512,"BILLS-115s2199pcs","nan","Meeks","nan","Co"
512,"BILLS-115s2199pcs","Judy","Chu","California","Co"
512,"BILLS-115s2199pcs","Al","Green","Texas","Co"
512,"BILLS-115s2199pcs","nan","Beatty","nan","Co"
512,"BILLS-115s2199pcs","nan","Nolan","nan","Co"
512,"BILLS-115s2199pcs","nan","Raskin","nan","Co"
513,"BILLS-115s1937is","nan","Flake","nan","Primary"
513,"BILLS-115s1937is","nan","nan","nan","Co"
514,"BILLS-115hr4796ih","nan","Flake","nan","Primary"
514,"BILLS-115hr4796ih","nan","nan","nan","Co"
515,"BILLS-115s2367is","nan","Hurd","nan","Primary"
515,"BILLS-115s2367is","nan","Aguilar","nan","Co"
515,"BILLS-115s2367is","nan","Upton","nan","Co"
515,"BILLS-115s2367is","nan","Ros-Lehtinen","nan","Co"
515,"BILLS-115s2367is","nan","Dent","nan","Co"
515,"BILLS-115s2367is","nan","Amodei","nan","Co"
515,"BILLS-115s2367is","nan","Barton","nan","Co"
515,"BILLS-115s2367is","nan","Stefanik","nan","Co"
515,"BILLS-115s2367is","nan","Valadao","nan","Co"
515,"BILLS-115s2367is","nan","Faso","nan","Co"
515,"BILLS-115s2367is","nan","Denham","nan","Co"
515,"BILLS-115s2367is","nan","Lance","nan","Co"
515,"BILLS-115s2367is","nan","Katko","nan","Co"
515,"BILLS-115s2367is","nan","Fitzpatrick","nan","Co"
515,"BILLS-115s2367is","nan","Love","nan","Co"
515,"BILLS-115s2367is","nan","Brooks","Indiana","Co"
515,"BILLS-115s2367is","nan","González-Colón","Puerto Rico","Co"
515,"BILLS-115s2367is","nan","Newhouse","nan","Co"
515,"BILLS-115s2367is","nan","Stivers","nan","Co"
515,"BILLS-115s2367is","nan","Shuster","nan","Co"
515,"BILLS-115s2367is","nan","Costello","Pennsylvania","Co"
515,"BILLS-115s2367is","nan","King","New York","Co"
515,"BILLS-115s2367is","nan","Knight","nan","Co"
515,"BILLS-115s2367is","nan","Reichert","nan","Co"
515,"BILLS-115s2367is","nan","Flores","nan","Co"
515,"BILLS-115s2367is","nan","Bacon","nan","Co"
515,"BILLS-115s2367is","nan","Sewell","Alabama","Co"
515,"BILLS-115s2367is","nan","Welch","nan","Co"
515,"BILLS-115s2367is","nan","Clarke","New York","Co"
515,"BILLS-115s2367is","nan","Roybal-Allard","nan","Co"
515,"BILLS-115s2367is","Michelle L","Grisham","New Mexico","Co"
515,"BILLS-115s2367is","nan","OHalleran","nan","Co"
515,"BILLS-115s2367is","nan","Crist","nan","Co"
515,"BILLS-115s2367is","nan","Carbajal","nan","Co"
515,"BILLS-115s2367is","nan","Sinema","nan","Co"
515,"BILLS-115s2367is","nan","Rosen","nan","Co"
515,"BILLS-115s2367is","nan","Ruiz","nan","Co"
515,"BILLS-115s2367is","nan","Cuellar","nan","Co"
515,"BILLS-115s2367is","Eddie B","Johnson","Texas","Co"
515,"BILLS-115s2367is","Judy","Chu","California","Co"
515,"BILLS-115s2367is","nan","Peters","nan","Co"
515,"BILLS-115s2367is","nan","Schneider","nan","Co"
515,"BILLS-115s2367is","nan","Lofgren","nan","Co"
515,"BILLS-115s2367is","nan","Gottheimer","nan","Co"
515,"BILLS-115s2367is","nan","Bustos","nan","Co"
515,"BILLS-115s2367is","nan","Himes","nan","Co"
515,"BILLS-115s2367is","nan","Polis","nan","Co"
515,"BILLS-115s2367is","nan","Richmond","nan","Co"
515,"BILLS-115s2367is","nan","Rice","New York","Co"
515,"BILLS-115s2367is","nan","DelBene","nan","Co"
516,"BILLS-115hr6776rh","nan","Coons","nan","Primary"
516,"BILLS-115hr6776rh","nan","McCain","nan","Co"
517,"BILLS-115hr5841ih","nan","nan","nan","Primary"
517,"BILLS-115hr5841ih","nan","Yoder","nan","Co"
518,"BILLS-115hr5841pcs","nan","Pittenger","nan","Primary"
518,"BILLS-115hr5841pcs","nan","nan","nan","Co"
519,"BILLS-115hr5531ih","nan","nan","nan","Primary"
519,"BILLS-115hr5531ih","nan","nan","nan","Co"
520,"BILLS-115hr6134ih","nan","Buchanan","nan","Primary"
520,"BILLS-115hr6134ih","nan","Murphy","Florida","Co"
521,"BILLS-115hr5841eh","nan","Meadows","nan","Primary"
521,"BILLS-115hr5841eh","nan","nan","nan","Co"
522,"BILLS-115hr5682rds","nan","nan","nan","Primary"
522,"BILLS-115hr5682rds","nan","nan","nan","Co"
523,"BILLS-115hr5682ih","nan","nan","nan","Primary"
523,"BILLS-115hr5682ih","nan","nan","nan","Co"
524,"BILLS-115hr5682rh","nan","Collins","Georgia","Primary"
524,"BILLS-115hr5682rh","nan","Jeffries","nan","Co"
524,"BILLS-115hr5682rh","nan","Goodlatte","nan","Co"
524,"BILLS-115hr5682rh","nan","Bass","nan","Co"
525,"BILLS-115hr5682eh","nan","Collins","Georgia","Primary"
525,"BILLS-115hr5682eh","nan","Jeffries","nan","Co"
525,"BILLS-115hr5682eh","nan","Goodlatte","nan","Co"
525,"BILLS-115hr5682eh","nan","Bass","nan","Co"
525,"BILLS-115hr5682eh","nan","Ellison","nan","Co"
525,"BILLS-115hr5682eh","nan","Gabbard","nan","Co"
525,"BILLS-115hr5682eh","McMorris","Rodgers","nan","Co"
525,"BILLS-115hr5682eh","nan","Marino","nan","Co"
525,"BILLS-115hr5682eh","nan","Meeks","nan","Co"
525,"BILLS-115hr5682eh","nan","Ryan","Ohio","Co"
525,"BILLS-115hr5682eh","nan","Handel","nan","Co"
525,"BILLS-115hr5682eh","nan","Sensenbrenner","nan","Co"
525,"BILLS-115hr5682eh","nan","Smucker","nan","Co"
525,"BILLS-115hr5682eh","nan","Rothfus","nan","Co"
525,"BILLS-115hr5682eh","nan","Blum","nan","Co"
525,"BILLS-115hr5682eh","nan","Suozzi","nan","Co"
525,"BILLS-115hr5682eh","nan","Clay","nan","Co"
525,"BILLS-115hr5682eh","Eddie B","Johnson","Texas","Co"
525,"BILLS-115hr5682eh","nan","Curbelo","Florida","Co"
525,"BILLS-115hr5682eh","nan","Walker","nan","Co"
526,"BILLS-115s2795is","nan","nan","nan","Primary"
526,"BILLS-115s2795is","nan","nan","nan","Co"
527,"BILLS-115hr6204ih","nan","Cornyn","nan","Primary"
527,"BILLS-115hr6204ih","nan","Whitehouse","nan","Co"
528,"BILLS-115hr5365ih","nan","Sessions","nan","Primary"
528,"BILLS-115hr5365ih","nan","Meadows","nan","Co"
528,"BILLS-115hr5365ih","nan","Griffith","nan","Co"
528,"BILLS-115hr5365ih","nan","Flores","nan","Co"
528,"BILLS-115hr5365ih","nan","Poe","Texas","Co"
529,"BILLS-115s3584is","nan","Thompson","Pennsylvania","Primary"
529,"BILLS-115s3584is","nan","McCollum","nan","Co"
529,"BILLS-115s3584is","nan","Stivers","nan","Co"
530,"BILLS-115s3649pcs","nan","Merkley","nan","Primary"
530,"BILLS-115s3649pcs","nan","Stabenow","nan","Co"
530,"BILLS-115s3649pcs","nan","Gillibrand","nan","Co"
530,"BILLS-115s3649pcs","nan","Baldwin","nan","Co"
530,"BILLS-115s3649pcs","nan","Blumenthal","nan","Co"
530,"BILLS-115s3649pcs","nan","Schatz","nan","Co"
530,"BILLS-115s3649pcs","nan","Cardin","nan","Co"
530,"BILLS-115s3649pcs","Cortez","Masto","nan","Co"
531,"BILLS-115s1917is","nan","Grassley","nan","Primary"
531,"BILLS-115s1917is","nan","Durbin","nan","Co"
531,"BILLS-115s1917is","nan","Lee","nan","Co"
531,"BILLS-115s1917is","nan","Whitehouse","nan","Co"
531,"BILLS-115s1917is","nan","Graham","nan","Co"
531,"BILLS-115s1917is","nan","Booker","nan","Co"
531,"BILLS-115s1917is","nan","Scott","nan","Co"
531,"BILLS-115s1917is","nan","Leahy","nan","Co"
531,"BILLS-115s1917is","nan","Ernst","nan","Co"
531,"BILLS-115s1917is","nan","Moran","nan","Co"
531,"BILLS-115s1917is","nan","Klobuchar","nan","Co"
531,"BILLS-115s1917is","nan","Coons","nan","Co"
531,"BILLS-115s1917is","nan","Flake","nan","Co"
531,"BILLS-115s1917is","nan","Blumenthal","nan","Co"
531,"BILLS-115s1917is","nan","Roberts","nan","Co"
531,"BILLS-115s1917is","nan","Jones","nan","Co"
531,"BILLS-115s1917is","nan","Collins","nan","Co"
531,"BILLS-115s1917is","nan","Duckworth","nan","Co"
531,"BILLS-115s1917is","nan","Alexander","nan","Co"
531,"BILLS-115s1917is","nan","Gillibrand","nan","Co"
532,"BILLS-115hr3057ih","nan","Grassley","nan","Primary"
532,"BILLS-115hr3057ih","nan","Durbin","nan","Co"
532,"BILLS-115hr3057ih","nan","Lee","nan","Co"
532,"BILLS-115hr3057ih","nan","Whitehouse","nan","Co"
532,"BILLS-115hr3057ih","nan","Graham","nan","Co"
532,"BILLS-115hr3057ih","nan","Leahy","nan","Co"
532,"BILLS-115hr3057ih","nan","Flake","nan","Co"
532,"BILLS-115hr3057ih","nan","Booker","nan","Co"
532,"BILLS-115hr3057ih","nan","Scott","nan","Co"
532,"BILLS-115hr3057ih","nan","Feinstein","nan","Co"
532,"BILLS-115hr3057ih","nan","Blunt","nan","Co"
533,"BILLS-115s860es","nan","Beyer","nan","Primary"
533,"BILLS-115s860es","nan","Raskin","nan","Co"
533,"BILLS-115s860es","nan","Khanna","nan","Co"
534,"BILLS-115hr4074ih","nan","nan","nan","Primary"
534,"BILLS-115hr4074ih","nan","nan","nan","Co"
535,"BILLS-115s3023pcs","nan","Lee","nan","Primary"
535,"BILLS-115s3023pcs","nan","Slaughter","nan","Co"
535,"BILLS-115s3023pcs","nan","Moore","nan","Co"
535,"BILLS-115s3023pcs","Jackson","Lee","nan","Co"
535,"BILLS-115s3023pcs","nan","Beatty","nan","Co"
535,"BILLS-115s3023pcs","nan","Hastings","nan","Co"
535,"BILLS-115s3023pcs","nan","Norton","nan","Co"
535,"BILLS-115s3023pcs","nan","Torres","nan","Co"
535,"BILLS-115s3023pcs","nan","Evans","nan","Co"
535,"BILLS-115s3023pcs","nan","Payne","nan","Co"
535,"BILLS-115s3023pcs","nan","Takano","nan","Co"
535,"BILLS-115s3023pcs","nan","Butterfield","nan","Co"
535,"BILLS-115s3023pcs","nan","Espaillat","nan","Co"
535,"BILLS-115s3023pcs","nan","Jayapal","nan","Co"
535,"BILLS-115s3023pcs","nan","Pocan","nan","Co"
535,"BILLS-115s3023pcs","Watson","Coleman","nan","Co"
535,"BILLS-115s3023pcs","nan","Carson","Indiana","Co"
535,"BILLS-115s3023pcs","nan","Conyers","nan","Co"
535,"BILLS-115s3023pcs","nan","Schakowsky","nan","Co"
535,"BILLS-115s3023pcs","nan","McCollum","nan","Co"
535,"BILLS-115s3023pcs","nan","Grijalva","nan","Co"
535,"BILLS-115s3023pcs","nan","Speier","nan","Co"
535,"BILLS-115s3023pcs","nan","McNerney","nan","Co"
535,"BILLS-115s3023pcs","nan","Serrano","nan","Co"
535,"BILLS-115s3023pcs","nan","Ellison","nan","Co"
536,"BILLS-115hr2511ih","nan","Collins","nan","Primary"
536,"BILLS-115hr2511ih","nan","nan","nan","Co"
537,"BILLS-115s860is","nan","Thornberry","nan","Primary"
537,"BILLS-115s860is","nan","nan","nan","Co"
538,"BILLS-115s774is","nan","Grassley","nan","Primary"
538,"BILLS-115s774is","nan","Whitehouse","nan","Co"
538,"BILLS-115s774is","nan","Tillis","nan","Co"
538,"BILLS-115s774is","nan","Feinstein","nan","Co"
538,"BILLS-115s774is","nan","Hatch","nan","Co"
538,"BILLS-115s774is","nan","Leahy","nan","Co"
538,"BILLS-115s774is","nan","Durbin","nan","Co"
538,"BILLS-115s774is","nan","Cornyn","nan","Co"
538,"BILLS-115s774is","nan","Blunt","nan","Co"
538,"BILLS-115s774is","nan","Klobuchar","nan","Co"
539,"BILLS-115hr1757ih","nan","Heitkamp","nan","Primary"
539,"BILLS-115hr1757ih","nan","Durbin","nan","Co"
539,"BILLS-115hr1757ih","nan","Franken","nan","Co"
539,"BILLS-115hr1757ih","nan","Booker","nan","Co"
540,"BILLS-115hr6072rh","Danny K","Davis","Illinois","Primary"
540,"BILLS-115hr6072rh","nan","Kelly","Illinois","Co"
540,"BILLS-115hr6072rh","nan","Bustos","nan","Co"
541,"BILLS-115hr6237rds","nan","nan","nan","Primary"
541,"BILLS-115hr6237rds","nan","nan","nan","Co"
542,"BILLS-115hr6237eh","nan","nan","nan","Primary"
542,"BILLS-115hr6237eh","nan","nan","nan","Co"
543,"BILLS-115hr4ih","nan","nan","nan","Primary"
543,"BILLS-115hr4ih","nan","nan","nan","Co"
544,"BILLS-115s3386is","nan","Shuster","nan","Primary"
544,"BILLS-115s3386is","nan","DeFazio","nan","Co"
544,"BILLS-115s3386is","nan","Smith","Texas","Co"
544,"BILLS-115s3386is","nan","LoBiondo","nan","Co"
544,"BILLS-115s3386is","nan","Larsen","Washington","Co"
544,"BILLS-115s3386is","nan","Barletta","nan","Co"
544,"BILLS-115s3386is","nan","Titus","nan","Co"
544,"BILLS-115s3386is","nan","Graves","Missouri","Co"
544,"BILLS-115s3386is","nan","Norton","nan","Co"
544,"BILLS-115s3386is","nan","Hunter","nan","Co"
544,"BILLS-115s3386is","nan","Garamendi","nan","Co"
544,"BILLS-115s3386is","nan","Denham","nan","Co"
544,"BILLS-115s3386is","nan","Capuano","nan","Co"
544,"BILLS-115s3386is","nan","Graves","Louisiana","Co"
544,"BILLS-115s3386is","nan","Napolitano","nan","Co"
545,"BILLS-115hr3353rh","nan","McCaskill","nan","Primary"
545,"BILLS-115hr3353rh","nan","Heitkamp","nan","Co"
546,"BILLS-115hr3160ih","nan","Diaz-Balart","nan","Primary"
546,"BILLS-115hr3160ih","nan","nan","nan","Co"
547,"BILLS-115hr6545ih","Maxine","Waters","California","Primary"
547,"BILLS-115hr6545ih","nan","Ellison","nan","Co"
547,"BILLS-115hr6545ih","nan","Lynch","nan","Co"
547,"BILLS-115hr6545ih","nan","Vargas","nan","Co"
547,"BILLS-115hr6545ih","nan","Heck","nan","Co"
547,"BILLS-115hr6545ih","nan","Velázquez","nan","Co"
547,"BILLS-115hr6545ih","nan","Moore","nan","Co"
547,"BILLS-115hr6545ih","Al","Green","Texas","Co"
548,"BILLS-115s1655pcs","Jackson","Lee","nan","Primary"
548,"BILLS-115s1655pcs","nan","Nadler","nan","Co"
548,"BILLS-115s1655pcs","nan","Pelosi","nan","Co"
548,"BILLS-115s1655pcs","nan","Hoyer","nan","Co"
548,"BILLS-115s1655pcs","nan","Frankel","Florida","Co"
548,"BILLS-115s1655pcs","nan","Lawrence","nan","Co"
548,"BILLS-115s1655pcs","nan","Kuster","New Hampshire","Co"
548,"BILLS-115s1655pcs","nan","Dingell","nan","Co"
548,"BILLS-115s1655pcs","nan","Moore","nan","Co"
548,"BILLS-115s1655pcs","nan","Speier","nan","Co"
548,"BILLS-115s1655pcs","Maxine","Waters","California","Co"
548,"BILLS-115s1655pcs","nan","Jayapal","nan","Co"
548,"BILLS-115s1655pcs","nan","McCollum","nan","Co"
548,"BILLS-115s1655pcs","nan","Welch","nan","Co"
548,"BILLS-115s1655pcs","nan","Schakowsky","nan","Co"
548,"BILLS-115s1655pcs","nan","Gabbard","nan","Co"
548,"BILLS-115s1655pcs","nan","Raskin","nan","Co"
548,"BILLS-115s1655pcs","nan","Espaillat","nan","Co"
548,"BILLS-115s1655pcs","nan","Courtney","nan","Co"
548,"BILLS-115s1655pcs","Brendan F","Boyle","Pennsylvania","Co"
548,"BILLS-115s1655pcs","nan","Shea-Porter","nan","Co"
548,"BILLS-115s1655pcs","nan","Vela","nan","Co"
